acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,valence,target
0.00091,0.516,0.23768214164689935,0.66,0.0,0.0663,0.8568161024702653,0,0.0489,0.3744401418307363,0.23800000000000002,1
0.126,0.579,0.19845031029198298,0.767,3.28e-05,0.384,0.8961268679475449,1,0.078,0.5606862928058227,0.67,1
0.0184,0.845,0.40393997481248456,0.59,0.00581,0.084,0.7585239402256785,1,0.0538,0.45584701875524875,0.34600000000000003,1
0.0914,0.568,0.26431009978909253,0.662,0.45899999999999996,0.317,0.6845379688929552,0,0.257,0.7352687319212468,0.452,1
0.154,0.716,0.1942018137034246,0.7240000000000001,0.000309,0.22399999999999998,0.7635559621835925,1,0.24,0.520621442567883,0.698,1
0.386,0.7909999999999999,0.30490549623957475,0.7290000000000001,0.0126,0.0771,0.708783165599268,0,0.054000000000000006,0.35233157600074655,0.7170000000000001,1
0.00983,0.795,0.2044386673882367,0.578,0.743,0.115,0.7499237572430619,0,0.0569,0.4616205561257815,0.639,1
0.00215,0.584,0.30582195764653525,0.7609999999999999,0.0217,0.0989,0.8551692589204025,1,0.0287,0.435260567322945,0.722,1
0.6759999999999999,0.679,0.26934052205930703,0.7090000000000001,0.0,0.292,0.8309240622140897,0,0.133,0.21393580292992442,0.677,1
0.0693,0.6459999999999999,0.1658876070342965,0.9470000000000001,0.0,0.28300000000000003,0.9251296126867947,1,0.11900000000000001,0.6779649155547263,0.9570000000000001,1
0.0961,0.7040000000000001,0.2282970103734125,0.49,0.00011399999999999999,0.157,0.8060384263494967,1,0.33899999999999997,0.6301320332182514,0.6459999999999999,1
0.0025399999999999997,0.812,0.2238330543150058,0.5539999999999999,0.698,0.0558,0.6745654162854529,1,0.0567,0.43989689278716065,0.7859999999999999,1
0.39399999999999996,0.76,0.5099116413864261,0.971,0.775,0.138,0.8696248856358646,0,0.0549,0.45243538303629754,0.992,1
2.15e-05,0.657,0.20085071086451847,0.6990000000000001,0.153,0.0525,0.8654772796584324,0,0.0297,0.43831062797424664,0.531,1
0.185,0.731,0.193664682349014,0.812,0.154,0.131,0.805306495882891,1,0.0608,0.25719067836148174,0.861,1
0.006490000000000001,0.805,0.19951546907954298,0.596,0.00772,0.299,0.8261665141811527,1,0.11900000000000001,0.19329686479425212,0.753,1
0.009470000000000001,0.718,0.15769104325879918,0.8440000000000001,0.711,0.122,0.764013418725221,1,0.0581,0.27484953811701046,0.54,1
0.0507,0.597,0.16969304612147665,0.746,0.000198,0.493,0.7656602622750838,0,0.542,0.7252262760100776,0.8909999999999999,1
0.738,0.698,0.08597844393754711,0.9229999999999999,8.21e-06,0.29600000000000004,0.8452272034156754,0,0.316,0.27497200709153685,0.779,1
0.00041900000000000005,0.823,0.24645124091504525,0.8109999999999999,0.0745,0.17600000000000002,0.821561451662092,1,0.0661,0.33108029299244196,0.718,1
0.00176,0.8190000000000001,0.21819570396071153,0.777,0.0931,0.0627,0.7734980176883195,0,0.0614,0.33120276196696846,0.769,1
0.02,0.6709999999999999,0.18684483377757097,0.7809999999999999,0.0,0.0718,0.8458066483684049,1,0.311,0.5024785387701785,0.684,1
0.00402,0.872,0.1841612000991316,0.565,0.237,0.0947,0.6971942665446782,1,0.0708,0.45566039936549424,0.885,1
0.0024100000000000002,0.85,0.1918105170521503,0.664,0.0672,0.192,0.730588594083562,1,0.105,0.4558120276196697,0.584,1
0.652,0.36,0.20408563755266365,0.36200000000000004,0.000128,0.107,0.7927721866422689,1,0.0385,0.402316413175329,0.14400000000000002,1
0.196,0.76,0.2505510401230041,0.76,0.00185,0.113,0.827477889600488,0,0.0509,0.3682875338247645,0.616,1
0.0305,0.8740000000000001,0.20407046435056167,0.49200000000000005,0.0,0.11699999999999999,0.8599878011588898,1,0.32799999999999996,0.09991718764579649,0.644,1
0.0229,0.527,0.17451003201545642,0.871,0.155,0.419,0.7437938395852393,1,0.0354,0.42492651861528424,0.12,1
0.0009630000000000001,0.767,0.3047567988589752,0.7120000000000001,0.00275,0.243,0.7873437023482768,1,0.0564,0.45002099468134754,0.9470000000000001,1
0.233,0.32799999999999996,0.21200503750309785,0.8270000000000001,0.00517,0.632,0.931747483989021,0,0.252,0.32231501352990594,0.7090000000000001,1
0.0175,0.7020000000000001,0.17175862470096148,0.773,0.00165,0.6509999999999999,0.8952729490698383,1,0.214,0.304113791172903,0.484,1
0.00314,0.654,0.39941431439886305,0.7340000000000001,0.00024900000000000004,0.0802,0.8197926197011283,1,0.11199999999999999,0.4615097508631148,0.243,1
0.0369,0.44799999999999995,0.24541238234446203,0.733,0.0425,0.16899999999999998,0.8191216834400732,1,0.0292,0.5490634039376692,0.40399999999999997,1
0.0152,0.542,0.25231821239448304,0.8540000000000001,0.0,0.0639,0.8556267154620311,1,0.0445,0.4676098721657181,0.262,1
0.00206,0.469,0.22179074131207735,0.821,0.00914,0.258,0.8551997560231778,0,0.0397,0.7354261920313523,0.226,1
0.429,0.857,0.2742890090381708,0.889,5.21e-06,0.14300000000000002,0.8757243061909118,1,0.0795,0.32199426145376514,0.82,1
0.000407,0.7959999999999999,0.2669573177824871,0.774,0.812,0.0784,0.8619701128392803,0,0.0509,0.44981104786787346,0.327,1
0.0401,0.67,0.3891420565758129,0.897,0.0021,0.293,0.8510826471485208,0,0.0922,0.467335774937016,0.294,1
0.000299,0.6970000000000001,0.22472928478583026,0.68,0.00674,0.125,0.8005489478499541,1,0.0318,0.29242675188952144,0.28800000000000003,1
0.0193,0.35200000000000004,0.23477090993693003,0.807,6.04e-06,0.0963,0.7720646538578835,1,0.17300000000000001,0.25026243351684246,0.0459,1
0.122,0.687,0.345178209258688,0.799,0.0011,0.107,0.7293687099725525,0,0.355,0.4673765979285249,0.0397,1
0.0998,0.6659999999999999,0.2723873010413875,0.8109999999999999,0.0614,0.0588,0.8544678255565721,0,0.0357,0.44960693291032944,0.955,1
0.0285,0.764,0.25757825578984106,0.768,0.0235,0.122,0.8381518755718206,1,0.0382,0.4556370719417749,0.627,1
0.0132,0.677,0.25838749323528076,0.86,0.0119,0.0487,0.8546203110704482,1,0.0348,0.4323154800783802,0.7929999999999999,1
0.275,0.735,0.19855753425350375,0.8009999999999999,0.0,0.13699999999999998,0.8548337907898749,1,0.0554,0.43875968088084355,0.491,1
0.00048300000000000003,0.28600000000000003,0.22922763343566815,0.6940000000000001,0.00252,0.0773,0.7812137846904543,1,0.0335,0.711748856956238,0.41100000000000003,1
0.0013800000000000002,0.8809999999999999,0.2459656984477814,0.564,0.0,0.0983,0.8495882891125343,1,0.23199999999999998,0.3042654194270786,0.36,1
0.0086,0.24600000000000002,0.22446729416286915,0.843,0.24100000000000002,0.13699999999999998,0.7037206465385788,1,0.0396,0.1877157786694038,0.6809999999999999,1
0.000248,0.515,0.15828482123439055,0.8759999999999999,0.156,0.0606,0.8432143946325099,1,0.0375,0.33398455724549775,0.7070000000000001,1
0.0227,0.816,0.20926678029709128,0.894,7.23e-05,0.331,0.7274778896004879,1,0.0819,0.3040496407576749,0.968,1
0.00569,0.715,0.3345498869596444,0.518,0.772,0.0983,0.6738944800243976,0,0.0699,0.4782763366613792,0.9229999999999999,1
0.0365,0.8290000000000001,0.32456895461695257,0.637,0.0233,0.267,0.7202195791399817,0,0.0882,0.42515396099654773,0.688,1
0.289,0.444,0.33413211812843613,0.978,0.778,0.171,0.8191216834400732,1,0.0998,0.45203881683306907,0.46299999999999997,1
0.23199999999999998,0.612,0.1991755893524583,0.725,0.011000000000000001,0.395,0.8332418420250076,0,0.0966,0.8637736773350753,0.153,1
0.0989,0.7,0.2722770424394463,0.718,0.0609,0.218,0.8299786520280572,1,0.0535,0.19908789773257457,0.34299999999999997,1
0.000869,0.754,0.28305608521270303,0.877,0.0,0.0576,0.9030497102775236,1,0.0586,0.49089064103760377,0.557,1
0.14800000000000002,0.327,0.2622374403819601,0.654,0.00442,0.0939,0.8185117413845684,0,0.0364,0.31884505925165635,0.262,1
0.0173,0.6459999999999999,0.18318101124334277,0.778,0.0,0.0702,0.7824641659042391,0,0.10300000000000001,0.46628020901371653,0.17300000000000001,1
0.009909999999999999,0.486,0.2393977250312315,0.526,0.158,0.0976,0.7336383043610857,1,0.0272,0.16097088737519832,0.726,1
0.473,0.551,0.2704178194085486,0.504,0.664,0.0818,0.6688319609637084,1,0.0309,0.39737683120276196,0.13699999999999998,1
0.0246,0.586,0.3622258075936819,0.8059999999999999,0.000167,0.353,0.7183592558706922,1,0.0548,0.3642927125128302,0.207,1
0.00909,0.6940000000000001,0.3248531992696632,0.716,0.000814,0.0772,0.7816102470265325,1,0.0513,0.4290379770458152,0.8959999999999999,1
0.122,0.8170000000000001,0.20731146031954764,0.528,0.0,0.284,0.8095760902714242,1,0.0656,0.3098931603993656,0.161,1
0.0764,0.611,0.2420408968373989,0.677,0.0698,0.24100000000000002,0.8036596523330283,0,0.034,0.6892145656433704,0.233,1
0.419,0.727,0.225896609800877,0.657,0.0,0.0624,0.8475144861238182,1,0.188,0.20233040962956056,0.794,1
0.22899999999999998,0.485,0.31851383543145,0.7929999999999999,0.784,0.406,0.7442512961268679,1,0.0573,0.49041242885135766,0.295,1
0.0413,0.52,0.2558788571544177,0.872,0.725,0.161,0.7622140896614822,1,0.0483,0.37381613324624435,0.524,1
0.000105,0.39899999999999997,0.2922004683461716,0.7609999999999999,0.0456,0.0757,0.8166819152180542,1,0.0334,0.5378429131286742,0.244,1
0.52,0.5820000000000001,0.19882964034453285,0.903,0.779,0.243,0.8719731625495577,1,0.0335,0.41754922086404794,0.902,1
0.0833,0.852,0.2240485137848541,0.523,0.0,0.106,0.8045440683135101,0,0.032,0.47993258374545117,0.648,1
0.0156,0.623,0.2767571832467618,0.8059999999999999,0.0769,0.201,0.7491308325709057,1,0.0352,0.479320238872819,0.847,1
0.145,0.8440000000000001,0.2522372886499391,0.688,0.00351,0.10400000000000001,0.7472705093016163,0,0.29100000000000004,0.28466455164691623,0.747,1
0.0275,0.684,0.18140170041018222,0.603,0.00031099999999999997,0.191,0.7615126562976516,0,0.0989,0.19327353737053288,0.508,1
0.000103,0.498,0.3104346110855415,0.5529999999999999,0.528,0.273,0.8204940530649588,1,0.0332,0.3683166931044137,0.228,1
0.0329,0.162,0.2336521391686097,0.254,0.122,0.0631,0.6662397072278133,1,0.0359,0.35623308761780353,0.0778,1
0.0842,0.6709999999999999,0.2590905182660065,0.784,0.0121,0.231,0.8412015858493442,0,0.0303,0.4381823271437904,0.545,1
0.597,0.792,0.2259643834369326,0.387,0.000106,0.0757,0.7595303446172613,0,0.0464,0.5198341420173558,0.677,1
0.0801,0.41700000000000004,0.20009508539983917,0.9440000000000001,0.00141,0.0862,0.8510216529429704,1,0.0459,0.36077027153121216,0.376,1
0.0726,0.7390000000000001,0.37514730650374023,0.526,0.0,0.215,0.7841720036596522,0,0.10099999999999999,0.5603772044415414,0.374,1
0.203,0.7909999999999999,0.2732906123398595,0.9159999999999999,0.0,0.0924,0.9480939310765477,1,0.17800000000000002,0.3257091536810675,0.62,1
0.0034100000000000003,0.491,0.11343991664854312,0.935,0.348,0.121,0.8806648368405001,1,0.0343,0.6422856209760195,0.9640000000000001,1
0.0581,0.748,0.29391301709008333,0.586,0.0,0.156,0.9314730100640438,1,0.0512,0.537743771577867,0.162,1
7.79e-05,0.35100000000000003,0.1267093876601405,0.9309999999999999,0.129,0.226,0.8341262580054893,0,0.0539,0.4580048054492862,0.604,1
0.001,0.48,0.12494423848227519,0.9640000000000001,0.000273,0.131,0.8971027752363525,1,0.0656,0.295307688718858,0.579,1
3.41e-05,0.12300000000000001,0.08433366882969093,0.963,0.0329,0.292,0.8818237267459591,1,0.0543,0.8758339553979659,0.68,1
0.008140000000000001,0.401,0.07811670215510048,0.972,0.878,0.382,0.941171088746569,1,0.0886,0.6122282355136699,0.405,1
0.00022999999999999998,0.228,0.1684812130469307,0.8859999999999999,0.848,0.307,0.8913388228118329,0,0.0497,0.684321638518242,0.499,1
0.0214,0.465,0.28306923532119144,0.633,0.79,0.105,0.7198536139066788,0,0.0578,0.47946603527106463,0.0451,1
0.11,0.43799999999999994,0.1779897530308471,0.539,0.0,0.14300000000000002,0.7172613601707838,1,0.166,0.6927661659046376,0.0759,1
0.0036,0.396,0.17255471203791278,0.601,0.531,0.11599999999999999,0.7243061909118633,1,0.0515,0.479011150508538,0.35100000000000003,1
0.000183,0.596,0.16463733518109216,0.628,0.007670000000000001,0.187,0.7781335773101554,0,0.0503,0.5371489222730244,0.52,1
0.000964,0.276,0.12703510573192997,0.7659999999999999,0.858,0.15,0.8260140286672766,0,0.0373,0.6434228328823366,0.547,1
0.10400000000000001,0.24100000000000002,0.1806197747285261,0.588,0.00042,0.087,0.7985056419640133,1,0.0313,0.7232842679854439,0.506,1
0.000341,0.821,0.3855247651946975,0.902,0.909,0.0898,0.7896919792619701,1,0.0542,0.37977629000653174,0.26899999999999996,1
0.8540000000000001,0.354,0.4654349398382537,0.228,0.8,0.113,0.6951204635559621,1,0.0296,0.20352594009517594,0.0745,1
0.0372,0.638,0.19635944304232816,0.897,0.00748,0.0691,0.8330893565111314,0,0.0504,0.5020586451432303,0.915,1
0.0101,0.6509999999999999,0.23398898425527395,0.642,0.00018600000000000002,0.0902,0.8789569990850868,1,0.16699999999999998,0.23547867873472067,0.711,1
0.0543,0.625,0.1791499972182463,0.5760000000000001,4.07e-05,0.187,0.835742604452577,0,0.175,0.7651628254175609,0.223,1
0.16899999999999998,0.759,0.33392980876707623,0.772,0.0687,0.0668,0.7637999390057943,1,0.125,0.24135718951199042,0.752,1
0.0175,0.726,0.17633081626769576,0.664,0.0,0.195,0.8179932906373893,1,0.10800000000000001,0.16161239152747975,0.494,1
0.8,0.611,0.43726437281569114,0.9,0.872,0.19,0.7035986581274778,1,0.0593,0.47745404497527294,0.322,1
0.0845,0.865,0.21976663615167133,0.5489999999999999,0.158,0.081,0.7018603232692894,1,0.244,0.5536822338340954,0.619,1
0.00135,0.794,0.3632838855535943,0.48100000000000004,0.883,0.0833,0.6443122903324183,1,0.149,0.38574227862274896,0.314,1
0.0193,0.614,0.31110931280567683,0.677,0.518,0.10800000000000001,0.7557182067703567,0,0.0323,0.45848884949146224,0.726,1
0.0113,0.535,0.2451696111108301,0.857,0.007509999999999999,0.47200000000000003,0.8507776761207685,0,0.0543,0.25190118503312503,0.431,1
0.45299999999999996,0.815,0.21673907655892008,0.672,0.0,0.11199999999999999,0.8362915523025312,1,0.27,0.6036145843053093,0.813,1
0.0010400000000000001,0.595,0.23380184809601604,0.794,0.00733,0.0693,0.8512046355596218,1,0.0345,0.48847625268265377,0.685,1
4.0600000000000004e-05,0.6829999999999999,0.21702230966482397,0.698,0.000113,0.057999999999999996,0.8186032326928941,1,0.0395,0.455701222357003,0.9620000000000001,1
0.0829,0.722,0.1780160532478239,0.619,0.0,0.0533,0.7555047270509301,0,0.35200000000000004,0.5375338247643933,0.606,1
0.0985,0.647,0.2643505616613645,0.841,0.0,0.897,0.93290637389448,1,0.16399999999999998,0.5371372585611647,0.8859999999999999,1
0.000455,0.428,0.1316882210432082,0.972,0.0008539999999999999,0.313,0.8773406526379993,0,0.0514,0.4969032845012597,0.48,1
9.19e-06,0.325,0.09457052251450306,0.9179999999999999,0.000288,0.276,0.8622750838670326,1,0.071,0.2780512270224877,0.184,1
0.07400000000000001,0.912,0.38915116049707416,0.7809999999999999,0.762,0.348,0.7953339432753888,0,0.0444,0.4205876178034898,0.8909999999999999,1
0.0324,0.7709999999999999,0.23319289691832265,0.41600000000000004,0.0,0.111,0.7596523330283622,0,0.0894,0.4904182607072876,0.218,1
0.0006900000000000001,0.759,0.38699049651775014,0.764,0.7190000000000001,0.11599999999999999,0.7831960963708446,0,0.0446,0.4090288793505647,0.315,1
0.135,0.691,0.25103658259026795,0.737,0.0291,0.127,0.8337602927721866,0,0.0447,0.3510194084165345,0.675,1
0.139,0.701,0.24790786831683667,0.8220000000000001,0.0526,0.0726,0.8224153705397986,1,0.0366,0.4733775776803211,0.7390000000000001,1
0.263,0.736,0.24719270472442936,0.58,0.6629999999999999,0.10099999999999999,0.7152790484903934,0,0.0485,0.5375863114677615,0.14400000000000002,1
0.131,0.564,0.15732688640835132,0.912,8.05e-06,0.369,0.8654772796584324,0,0.14300000000000002,0.2577388728188859,0.5820000000000001,1
0.16399999999999998,0.8240000000000001,0.16767197560149102,0.513,0.0,0.0487,0.7168648978347056,1,0.20800000000000002,0.3037172249696744,0.568,1
0.0451,0.406,0.1375683426311344,0.74,0.722,0.637,0.7888075632814882,1,0.031,0.2593659606233088,0.8220000000000001,1
0.11599999999999999,0.762,0.1904246979268348,0.883,0.0,0.3,0.8752668496492833,1,0.18,0.5430332649062237,0.7809999999999999,1
0.078,0.54,0.1737887991422083,0.77,0.0,0.0846,0.7730710582494662,1,0.354,0.3033906410376039,0.62,1
0.109,0.8340000000000001,0.37777833974822606,0.48100000000000004,0.8220000000000001,0.111,0.7193046660567245,1,0.135,0.4323737986376785,0.306,1
0.00855,0.7140000000000001,0.14090341245315274,0.905,2.55e-05,0.146,0.9281488258615431,1,0.0289,0.45528132873005517,0.8240000000000001,1
0.0015,0.36,0.14781328869040092,0.774,0.807,0.0996,0.7422689844464776,1,0.0384,0.1886372119063171,0.664,1
0.018000000000000002,0.609,0.19595482431960834,0.7979999999999999,8.68e-06,0.434,0.8737114974077462,0,0.0404,0.4792327610338714,0.405,1
0.0047,0.777,0.2965228078516263,0.688,0.69,0.096,0.744281793229643,0,0.0681,0.45581785947559955,0.18,1
0.135,0.7490000000000001,0.25416630841050597,0.647,0.0,0.142,0.7996035376639219,1,0.13699999999999998,0.572484137351871,0.196,1
0.0202,0.67,0.24763778531942118,0.544,0.00792,0.14,0.7152790484903934,0,0.124,0.5375688158999721,0.331,1
0.00627,0.684,0.2153229110294006,0.637,0.0,0.297,0.81485208905154,1,0.061,0.5377204441541477,0.245,1
0.151,0.633,0.3091135309558612,0.85,0.0,0.0556,0.8289722476364745,0,0.344,0.292024353830363,0.7609999999999999,1
0.049,0.594,0.44625702392813976,0.77,0.9,0.10300000000000001,0.7933821286977736,1,0.0629,0.45563124008584505,0.14,1
0.0119,0.473,0.18270760733776054,0.794,0.00218,0.418,0.8522720341567551,1,0.0462,0.5333465522067744,0.293,1
0.00207,0.9309999999999999,0.24257094736416193,0.606,0.461,0.092,0.7542238487343702,1,0.26899999999999996,0.26919263786507414,0.865,1
0.43200000000000005,0.7440000000000001,0.2190696804017864,0.685,0.0,0.319,0.7552607502287282,1,0.34,0.23220117570215554,0.56,1
0.0452,0.752,0.13555839912602355,0.7829999999999999,0.0,0.19399999999999998,0.7804208600182982,1,0.151,0.6534769525053654,0.611,1
0.00469,0.821,0.26718086962678983,0.469,0.0,0.141,0.7912473315035071,1,0.0473,0.4907098535037792,0.321,1
0.00271,0.9079999999999999,0.2238057425512222,0.513,0.0,0.141,0.8471790179932905,1,0.0973,0.4793085751609593,0.256,1
0.0401,0.636,0.25400446092141804,0.7020000000000001,0.0,0.105,0.8435498627630375,1,0.0743,0.45569539050107305,0.47100000000000003,1
0.239,0.8390000000000001,0.6273319947197257,0.583,0.0,0.262,0.8281793229643184,1,0.268,0.2340382103200523,0.557,1
0.0425,0.79,0.15893221119074233,0.531,0.0,0.266,0.7968587984141506,1,0.19699999999999998,0.22421736493421668,0.498,1
0.0596,0.787,0.10705402165721714,0.81,0.125,0.625,0.7708142726440987,1,0.0993,0.1728912008957731,0.606,1
0.00045099999999999996,0.603,0.3297420049869258,0.978,0.493,0.40399999999999997,0.9676730710582494,0,0.18600000000000003,0.5960914901558274,0.496,1
0.00402,0.937,0.21232165165362615,0.67,0.0,0.10800000000000001,0.8218359255870692,1,0.107,0.514194737333209,0.5920000000000001,1
0.0912,0.748,0.26286561094898264,0.703,0.0036,0.0635,0.6473924977127172,1,0.0663,0.3659839507324812,0.618,1
0.007409999999999999,0.727,0.23725324580081633,0.235,0.0159,0.0769,0.39139981701738336,1,0.16,0.46247200709153685,0.59,1
0.000117,0.857,0.2086699676810795,0.948,0.816,0.317,0.7989021043000915,0,0.204,0.537364700942428,0.669,1
0.0295,0.7929999999999999,0.42157022410819506,0.978,0.0331,0.0764,0.7279048490393412,0,0.0648,0.44942031352057493,0.711,1
0.0492,0.738,0.4506623102717521,0.8079999999999999,0.7340000000000001,0.036000000000000004,0.7113449222323879,0,0.0522,0.42216221890454425,0.816,1
0.00905,0.8640000000000001,0.20941952386491805,0.86,0.0,0.183,0.9508081732235437,1,0.17800000000000002,0.5375221610525334,0.883,1
0.0234,0.688,0.20592665274103897,0.457,0.0,0.127,0.708661177188167,1,0.0338,0.35818675935429695,0.645,1
0.423,0.7859999999999999,0.2540176110299064,0.525,0.461,0.0876,0.7571210734980176,0,0.0388,0.4674524120556128,0.43,1
0.00201,0.7340000000000001,0.3831891036177972,0.6859999999999999,0.11,0.0408,0.7110704483074107,0,0.0761,0.46749323504712154,0.5429999999999999,1
0.0196,0.765,0.23344578362002255,0.8909999999999999,0.0145,0.0293,0.8132662397072278,0,0.0514,0.4614805915834656,0.564,1
0.00263,0.725,0.2251682960999813,0.7979999999999999,2.14e-06,0.0791,0.8035071668191521,0,0.162,0.44430577587011305,0.72,1
0.013999999999999999,0.9620000000000001,0.14238330543150057,0.5920000000000001,0.642,0.134,0.6520585544373284,0,0.10800000000000001,0.4830234673882617,0.361,1
0.0016699999999999998,0.845,0.2798059853224559,0.455,5.9699999999999994e-05,0.0414,0.8505032021957913,1,0.0693,0.42064010450685835,0.8320000000000001,1
0.000321,0.5,0.2483802606756121,0.95,0.0293,0.382,0.8772186642268984,1,0.0677,0.4209375291592797,0.298,1
0.0537,0.648,0.31025961348796516,0.547,0.0439,0.0826,0.8096980786825251,1,0.0245,0.5453893347018755,0.851,1
0.00576,0.77,0.33517097669901935,0.69,0.0107,0.0684,0.8598353156450136,0,0.0977,0.41481991228888687,0.721,1
3.13e-05,0.61,0.409010858954971,0.907,0.698,0.23,0.8307410795974381,0,0.0384,0.3741018941868061,0.397,1
0.00318,0.6629999999999999,0.13237506132502516,0.877,0.00217,0.124,0.906587374199451,0,0.0538,0.5139614630960159,0.396,1
0.0005480000000000001,0.831,0.14060500614514684,0.373,0.000362,0.1,0.7990545898139676,1,0.157,0.28142203974993,0.35600000000000004,1
0.0482,0.653,0.12713322577218955,0.8170000000000001,0.0,0.157,0.8545288197621226,1,0.239,0.5102057478772046,0.493,1
8.340000000000001e-05,0.72,0.241853760678141,0.748,0.0,0.11,0.7773711497407746,1,0.447,0.7826642250629843,0.555,1
0.769,0.8079999999999999,0.10349236535047569,0.593,2.07e-06,0.111,0.7228423299786519,1,0.344,0.24503709060371387,0.88,1
0.0302,0.7979999999999999,0.20285863127601572,0.48100000000000004,0.0,0.128,0.6895089966453187,1,0.314,0.46233204254922106,0.64,1
0.0070599999999999994,0.586,0.23234319760061098,0.915,0.23600000000000002,0.192,0.818328758767917,1,0.031,0.40899388821498556,0.747,1
0.15,0.695,0.22658446162950074,0.615,0.000212,0.0879,0.8469655382738639,0,0.042,0.4441308201922181,0.425,1
0.007490000000000001,0.5870000000000001,0.236961920320458,0.784,0.0126,0.264,0.8605977432143945,1,0.0469,0.53729471867127,0.13,1
0.0765,0.675,0.19167901596726633,0.862,0.000609,0.364,0.8474534919182677,0,0.0501,0.4497702248763648,0.8190000000000001,1
0.11599999999999999,0.6709999999999999,0.22615253114299733,0.73,0.000356,0.201,0.8028057334553217,1,0.0369,0.37412522161052547,0.302,1
0.00221,0.632,0.14219515772543584,0.7929999999999999,0.0,0.171,0.8821591948764866,0,0.102,0.8288991788746853,0.39299999999999996,1
0.0106,0.774,0.2137246670746572,0.92,0.433,0.146,0.8808783165599268,1,0.25,0.47302766632453125,0.223,1
0.0415,0.941,0.19320341700511337,0.685,0.0,0.08,0.849557792009759,1,0.0752,0.2896391247550621,0.695,1
0.0426,0.794,0.23505414304283392,0.8109999999999999,1.07e-06,0.10099999999999999,0.7359255870692283,0,0.038,0.39766259214332383,0.865,1
0.0436,0.805,0.1786199466914833,0.634,0.0,0.0579,0.7727355901189387,1,0.0535,0.5603538770178222,0.76,1
0.00584,0.39399999999999996,0.21205864948385825,0.669,0.0,0.33399999999999996,0.8733150350716681,1,0.055999999999999994,0.7118946533544837,0.195,1
0.0347,0.635,0.2111148763131142,0.45899999999999996,0.000184,0.077,0.7778896004879536,1,0.0491,0.39076933843426337,0.345,1
0.00116,0.669,0.19725162732592544,0.765,0.0,0.312,0.7688929551692589,1,0.051,0.4903832695717086,0.163,1
0.0637,0.742,0.29217315658238796,0.912,0.0,0.599,0.9731320524550167,0,0.13,0.5255435289726604,0.562,1
0.244,0.624,0.19212409656225818,0.752,0.0,0.131,0.8437633424824641,1,0.121,0.5024843706261082,0.862,1
0.45,0.622,0.204775512474901,0.628,0.0,0.251,0.7054894784995425,0,0.243,0.5654159279649158,0.304,1
0.121,0.7190000000000001,0.20226687639403795,0.66,0.0,0.127,0.7586764257395546,1,0.0829,0.4206925912102269,0.35700000000000004,1
0.000478,0.525,0.18609730068734606,0.8,0.429,0.319,0.6591338822811832,1,0.122,0.18762830083045634,0.52,1
0.14,0.525,0.27829675748671084,0.5379999999999999,0.11699999999999999,0.095,0.7237267459591339,0,0.0783,0.7470257534757863,0.7909999999999999,1
0.000373,0.47200000000000003,0.2330452110845299,0.855,0.93,0.887,0.7978042086001829,1,0.069,0.6242943454324905,0.166,1
0.00417,0.9,0.24896796937036267,0.929,2.0399999999999998e-05,0.524,0.9874656907593778,1,0.14800000000000002,0.4789819912288889,0.5660000000000001,1
0.000839,0.802,0.3224882028353657,0.586,0.0212,0.0587,0.8189082037206464,1,0.10300000000000001,0.46743491648782315,0.40700000000000003,1
0.00042300000000000004,0.723,0.3463475573673483,0.669,0.9359999999999999,0.0751,0.8560841720036596,0,0.0582,0.4557828683400205,0.156,1
0.284,0.797,0.23988326749849534,0.508,0.00859,0.35600000000000004,0.7606892345227203,0,0.0455,0.40923882616403856,0.958,1
0.00255,0.8690000000000001,0.21046748635676243,0.426,0.534,0.113,0.7596828301311375,1,0.20199999999999999,0.4618829896426239,0.457,1
0.0302,0.7559999999999999,0.24367252183676671,0.595,1.98e-06,0.146,0.798200670936261,1,0.0333,0.479215265466082,0.0681,1
0.0267,0.821,0.623771349959791,0.7929999999999999,1.3699999999999998e-05,0.0751,0.7347971942665446,0,0.0391,0.3974409816179902,0.91,1
0.000891,0.8059999999999999,0.28511964069857426,0.772,0.8640000000000001,0.10099999999999999,0.5711497407746263,1,0.0856,0.4517705514602968,0.436,1
0.152,0.7020000000000001,0.40873066048948753,0.504,5.11e-06,0.22,0.49719426654467813,1,0.342,0.4287288886815341,0.794,1
0.0956,0.6459999999999999,0.2698290991669912,0.929,1.12e-06,0.159,0.9635864592863678,1,0.19399999999999998,0.473173462722777,0.22899999999999998,1
0.000736,0.491,0.2688802682622132,0.883,3.19e-05,0.369,0.857304056114669,0,0.0306,0.48924022580946175,0.516,1
0.027999999999999997,0.29100000000000004,0.17896083796537474,0.9009999999999999,0.627,0.11599999999999999,0.9383958523940226,0,0.0563,0.5959748530372309,0.511,1
0.27399999999999997,0.6829999999999999,0.2530192143315952,0.7759999999999999,0.0748,0.0885,0.7949984751448612,1,0.0754,0.4567567882803025,0.667,1
0.00845,0.799,0.19401568909097347,0.605,0.0143,0.485,0.7040561146691063,1,0.28600000000000003,0.852594009517589,0.37799999999999995,1
0.00968,0.836,0.21706277153709594,0.8170000000000001,0.0,0.114,0.8363830436108569,1,0.0677,0.3741018941868061,0.6579999999999999,1
0.0613,0.9309999999999999,0.18830651891339642,0.415,0.0,0.059000000000000004,0.7504117108874657,1,0.293,0.29238592889801257,0.614,1
